,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
157,2019-07-23T21:00:00.000000000Z,12058,1.31328,1.31510,1.31191,1.31406,1.31306,1.31502,1.31183,1.31384,1.31351,1.31518,1.31199,1.31429
158,2019-07-24T21:00:00.000000000Z,17603,1.31410,1.31675,1.31155,1.31648,1.31388,1.31667,1.31147,1.31625,1.31433,1.31684,1.31163,1.31670
159,2019-07-25T21:00:00.000000000Z,11223,1.31630,1.31989,1.31572,1.31671,1.31607,1.31981,1.31564,1.31645,1.31652,1.31997,1.31581,1.31697
160,2019-07-26T21:00:00.000000000Z,2,1.31676,1.31681,1.31676,1.31681,1.31626,1.31631,1.31626,1.31631,1.31726,1.31731,1.31726,1.31731
161,2019-07-28T21:00:00.000000000Z,8642,1.31686,1.31827,1.31494,1.31632,1.31636,1.31819,1.31485,1.31609,1.31736,1.31835,1.31500,1.31654
162,2019-07-29T21:00:00.000000000Z,10791,1.31628,1.31922,1.31442,1.31530,1.31605,1.31914,1.31433,1.31507,1.31650,1.31931,1.31452,1.31552
163,2019-07-30T21:00:00.000000000Z,30576,1.31510,1.32148,1.31056,1.31906,1.31488,1.32139,1.31048,1.31883,1.31533,1.32159,1.31065,1.31928
164,2019-07-31T21:00:00.000000000Z,29219,1.31898,1.32476,1.31830,1.32110,1.31875,1.32468,1.31821,1.32088,1.31920,1.32484,1.31837,1.32133
165,2019-08-01T21:00:00.000000000Z,27890,1.32124,1.32660,1.31998,1.32060,1.32102,1.32651,1.31980,1.32010,1.32147,1.32669,1.32012,1.32110
166,2019-08-02T21:00:00.000000000Z,1,1.32066,1.32066,1.32066,1.32066,1.32016,1.32016,1.32016,1.32016,1.32116,1.32116,1.32116,1.32116
167,2019-08-04T21:00:00.000000000Z,24717,1.32149,1.32474,1.31778,1.32128,1.32099,1.32466,1.31769,1.32105,1.32199,1.32483,1.31786,1.32150
168,2019-08-05T21:00:00.000000000Z,26274,1.32026,1.32914,1.31874,1.32752,1.32003,1.32906,1.31864,1.32729,1.32048,1.32923,1.31883,1.32774
169,2019-08-06T21:00:00.000000000Z,34276,1.32766,1.33450,1.32680,1.33034,1.32744,1.33439,1.32658,1.33012,1.32789,1.33460,1.32703,1.33057
170,2019-08-07T21:00:00.000000000Z,23204,1.33042,1.33142,1.32216,1.32280,1.33020,1.33133,1.32207,1.32257,1.33065,1.33151,1.32226,1.32302
171,2019-08-08T21:00:00.000000000Z,23689,1.32286,1.32749,1.31964,1.32206,1.32264,1.32735,1.31955,1.32156,1.32309,1.32771,1.31972,1.32256
172,2019-08-09T21:00:00.000000000Z,2,1.32210,1.32210,1.32193,1.32193,1.32160,1.32160,1.32143,1.32143,1.32260,1.32260,1.32243,1.32243
173,2019-08-11T21:00:00.000000000Z,18083,1.32039,1.32504,1.32032,1.32408,1.32000,1.32496,1.31982,1.32385,1.32078,1.32512,1.32070,1.32430
174,2019-08-12T21:00:00.000000000Z,29533,1.32368,1.32933,1.31850,1.32234,1.32345,1.32925,1.31839,1.32212,1.32390,1.32941,1.31861,1.32257
175,2019-08-13T21:00:00.000000000Z,29942,1.32264,1.33258,1.32108,1.33192,1.32242,1.33250,1.32097,1.33170,1.32287,1.33266,1.32118,1.33215
176,2019-08-14T21:00:00.000000000Z,32832,1.33174,1.33391,1.32855,1.33132,1.33151,1.33383,1.32846,1.33110,1.33196,1.33399,1.32864,1.33155
177,2019-08-15T21:00:00.000000000Z,17987,1.33154,1.33250,1.32616,1.32673,1.33132,1.33242,1.32605,1.32623,1.33177,1.33259,1.32625,1.32723
178,2019-08-16T21:00:00.000000000Z,6,1.32667,1.32690,1.32651,1.32651,1.32617,1.32640,1.32601,1.32601,1.32717,1.32740,1.32701,1.32701
179,2019-08-18T21:00:00.000000000Z,13897,1.32736,1.33372,1.32516,1.33232,1.32686,1.33363,1.32507,1.33209,1.32786,1.33380,1.32524,1.33254
180,2019-08-19T21:00:00.000000000Z,16207,1.33242,1.33458,1.33088,1.33192,1.33220,1.33449,1.33080,1.33170,1.33265,1.33468,1.33096,1.33215
181,2019-08-20T21:00:00.000000000Z,17042,1.33184,1.33270,1.32546,1.32916,1.33162,1.33248,1.32496,1.32894,1.33207,1.33293,1.32567,1.32939
182,2019-08-21T21:00:00.000000000Z,17553,1.32886,1.33154,1.32753,1.33028,1.32864,1.33145,1.32745,1.33006,1.32909,1.33163,1.32761,1.33051
183,2019-08-22T21:00:00.000000000Z,30571,1.33034,1.33390,1.32770,1.32842,1.33012,1.33380,1.32761,1.32792,1.33057,1.33402,1.32780,1.32892
184,2019-08-23T21:00:00.000000000Z,1,1.32847,1.32847,1.32847,1.32847,1.32797,1.32797,1.32797,1.32797,1.32897,1.32897,1.32897,1.32897
185,2019-08-25T21:00:00.000000000Z,31357,1.32948,1.33196,1.32470,1.32546,1.32914,1.33187,1.32460,1.32523,1.32982,1.33205,1.32481,1.32568
186,2019-08-26T21:00:00.000000000Z,19242,1.32534,1.33010,1.32252,1.32840,1.32511,1.33001,1.32243,1.32817,1.32556,1.33018,1.32260,1.32862
187,2019-08-27T21:00:00.000000000Z,17128,1.32834,1.33185,1.32804,1.33070,1.32811,1.33177,1.32782,1.33047,1.32856,1.33193,1.32827,1.33092
188,2019-08-28T21:00:00.000000000Z,17145,1.33092,1.33194,1.32728,1.32898,1.33069,1.33185,1.32720,1.32876,1.33114,1.33202,1.32736,1.32921
189,2019-08-29T21:00:00.000000000Z,21089,1.32914,1.33333,1.32480,1.33122,1.32892,1.33325,1.32462,1.33072,1.32937,1.33341,1.32495,1.33172
190,2019-09-01T21:00:00.000000000Z,8568,1.33204,1.33610,1.33124,1.33248,1.33161,1.33599,1.33082,1.33226,1.33246,1.33621,1.33133,1.33271
191,2019-09-02T21:00:00.000000000Z,17919,1.33270,1.33827,1.33228,1.33376,1.33247,1.33818,1.33205,1.33354,1.33292,1.33836,1.33243,1.33399
192,2019-09-03T21:00:00.000000000Z,18704,1.33364,1.33446,1.32190,1.32236,1.33341,1.33434,1.32181,1.32214,1.33386,1.33457,1.32199,1.32259
193,2019-09-04T21:00:00.000000000Z,15870,1.32230,1.32464,1.31915,1.32278,1.32208,1.32455,1.31906,1.32256,1.32253,1.32474,1.31924,1.32301
194,2019-09-05T21:00:00.000000000Z,18393,1.32314,1.32446,1.31582,1.31709,1.32292,1.32396,1.31573,1.31659,1.32337,1.32496,1.31591,1.31759
195,2019-09-06T21:00:00.000000000Z,3,1.31728,1.31737,1.31728,1.31737,1.31678,1.31687,1.31678,1.31687,1.31778,1.31787,1.31778,1.31787
196,2019-09-08T21:00:00.000000000Z,11235,1.31738,1.31796,1.31395,1.31686,1.31688,1.31762,1.31385,1.31664,1.31788,1.31846,1.31405,1.31709
197,2019-09-09T21:00:00.000000000Z,12297,1.31672,1.31917,1.31340,1.31510,1.31649,1.31909,1.31331,1.31488,1.31694,1.31925,1.31348,1.31533
198,2019-09-10T21:00:00.000000000Z,11759,1.31488,1.32148,1.31396,1.31936,1.31465,1.32138,1.31387,1.31914,1.31510,1.32157,1.31406,1.31959
199,2019-09-11T21:00:00.000000000Z,18415,1.31944,1.32209,1.31769,1.32098,1.31922,1.32201,1.31759,1.32076,1.31967,1.32217,1.31779,1.32121
200,2019-09-12T21:00:00.000000000Z,13239,1.32082,1.32877,1.32070,1.32864,1.32060,1.32849,1.32047,1.32829,1.32105,1.32910,1.32092,1.32900
201,2019-09-13T21:00:00.000000000Z,2,1.32872,1.32877,1.32872,1.32877,1.32822,1.32827,1.32822,1.32827,1.32922,1.32927,1.32922,1.32927
202,2019-09-15T21:00:00.000000000Z,21377,1.32216,1.32712,1.32102,1.32410,1.32169,1.32704,1.32088,1.32387,1.32264,1.32719,1.32116,1.32432
203,2019-09-16T21:00:00.000000000Z,17969,1.32414,1.32996,1.32334,1.32440,1.32391,1.32986,1.32326,1.32418,1.32436,1.33007,1.32342,1.32463
204,2019-09-17T21:00:00.000000000Z,17631,1.32496,1.33103,1.32399,1.32898,1.32473,1.33094,1.32349,1.32875,1.32518,1.33113,1.32419,1.32920
205,2019-09-18T21:00:00.000000000Z,13075,1.32876,1.33073,1.32421,1.32646,1.32854,1.33064,1.32412,1.32624,1.32899,1.33082,1.32430,1.32669
206,2019-09-19T21:00:00.000000000Z,13683,1.32650,1.33008,1.32546,1.32637,1.32628,1.33000,1.32538,1.32587,1.32673,1.33016,1.32554,1.32687
207,2019-09-20T21:00:00.000000000Z,3,1.32632,1.32632,1.32601,1.32601,1.32582,1.32582,1.32551,1.32551,1.32682,1.32682,1.32651,1.32651
208,2019-09-22T21:00:00.000000000Z,11253,1.32610,1.33049,1.32546,1.32620,1.32585,1.33041,1.32537,1.32597,1.32634,1.33057,1.32554,1.32642
209,2019-09-23T21:00:00.000000000Z,12298,1.32596,1.32747,1.32323,1.32426,1.32574,1.32738,1.32315,1.32403,1.32619,1.32756,1.32331,1.32448
210,2019-09-24T21:00:00.000000000Z,13010,1.32430,1.32885,1.32380,1.32690,1.32407,1.32878,1.32357,1.32668,1.32452,1.32893,1.32401,1.32713
211,2019-09-25T21:00:00.000000000Z,12461,1.32650,1.32764,1.32318,1.32660,1.32628,1.32756,1.32309,1.32638,1.32673,1.32772,1.32328,1.32683
212,2019-09-26T21:00:00.000000000Z,14886,1.32670,1.32784,1.32142,1.32441,1.32647,1.32775,1.32133,1.32391,1.32692,1.32794,1.32150,1.32491
213,2019-09-27T21:00:00.000000000Z,1,1.32410,1.32410,1.32410,1.32410,1.32360,1.32360,1.32360,1.32360,1.32460,1.32460,1.32460,1.32460
214,2019-09-29T21:00:00.000000000Z,12394,1.32414,1.32600,1.32244,1.32406,1.32377,1.32592,1.32235,1.32383,1.32452,1.32608,1.32253,1.32428
215,2019-09-30T21:00:00.000000000Z,17369,1.32436,1.32905,1.32100,1.32242,1.32413,1.32897,1.32090,1.32220,1.32458,1.32928,1.32110,1.32265
216,2019-10-01T21:00:00.000000000Z,14054,1.32280,1.33276,1.32061,1.33258,1.32257,1.33253,1.32052,1.33235,1.32302,1.33298,1.32070,1.33280
217,2019-10-02T21:00:00.000000000Z,17890,1.33252,1.33480,1.33095,1.33376,1.33229,1.33471,1.33084,1.33353,1.33274,1.33488,1.33106,1.33398
218,2019-10-03T21:00:00.000000000Z,16069,1.33388,1.33400,1.32994,1.33122,1.33366,1.33380,1.32955,1.33072,1.33411,1.33423,1.33003,1.33172
219,2019-10-04T21:00:00.000000000Z,1,1.33112,1.33112,1.33112,1.33112,1.33062,1.33062,1.33062,1.33062,1.33162,1.33162,1.33162,1.33162
220,2019-10-06T21:00:00.000000000Z,12552,1.33266,1.33308,1.32904,1.33092,1.33232,1.33300,1.32896,1.33070,1.33299,1.33316,1.32912,1.33115
221,2019-10-07T21:00:00.000000000Z,15602,1.33108,1.33368,1.32879,1.33258,1.33086,1.33361,1.32871,1.33235,1.33131,1.33376,1.32887,1.33280
222,2019-10-08T21:00:00.000000000Z,12432,1.33266,1.33388,1.32952,1.33354,1.33243,1.33380,1.32945,1.33331,1.33288,1.33396,1.32960,1.33376
223,2019-10-09T21:00:00.000000000Z,18042,1.33306,1.33458,1.32688,1.32912,1.33283,1.33448,1.32679,1.32889,1.33328,1.33468,1.32697,1.32934
224,2019-10-10T21:00:00.000000000Z,23151,1.32924,1.33002,1.31712,1.32024,1.32901,1.32993,1.31704,1.31974,1.32946,1.33012,1.31720,1.32074
225,2019-10-11T21:00:00.000000000Z,2,1.32017,1.32028,1.32017,1.32028,1.31967,1.31978,1.31967,1.31978,1.32067,1.32078,1.32067,1.32078
226,2019-10-13T21:00:00.000000000Z,10095,1.32030,1.32394,1.31919,1.32344,1.32004,1.32383,1.31908,1.32321,1.32055,1.32404,1.31930,1.32366
227,2019-10-14T21:00:00.000000000Z,13760,1.32298,1.32397,1.31958,1.31988,1.32276,1.32389,1.31949,1.31966,1.32321,1.32405,1.31966,1.32011
228,2019-10-15T21:00:00.000000000Z,14635,1.31982,1.32355,1.31846,1.32004,1.31960,1.32305,1.31837,1.31982,1.32005,1.32405,1.31854,1.32027
229,2019-10-16T21:00:00.000000000Z,13882,1.32026,1.32119,1.31311,1.31370,1.32004,1.32111,1.31304,1.31347,1.32049,1.32127,1.31318,1.31392
230,2019-10-17T21:00:00.000000000Z,8559,1.31376,1.31457,1.31198,1.31277,1.31353,1.31449,1.31189,1.31227,1.31398,1.31468,1.31206,1.31327
231,2019-10-18T21:00:00.000000000Z,2,1.31272,1.31278,1.31272,1.31278,1.31222,1.31228,1.31222,1.31228,1.31322,1.31328,1.31322,1.31328
232,2019-10-20T21:00:00.000000000Z,8220,1.31278,1.31372,1.30824,1.30884,1.31228,1.31363,1.30816,1.30862,1.31328,1.31380,1.30832,1.30907
233,2019-10-21T21:00:00.000000000Z,13147,1.30868,1.31230,1.30712,1.30926,1.30846,1.31221,1.30704,1.30904,1.30891,1.31238,1.30721,1.30949
234,2019-10-22T21:00:00.000000000Z,9130,1.30958,1.31094,1.30686,1.30712,1.30936,1.31085,1.30675,1.30689,1.30981,1.31103,1.30695,1.30734
235,2019-10-23T21:00:00.000000000Z,11035,1.30726,1.30930,1.30532,1.30710,1.30704,1.30922,1.30524,1.30687,1.30749,1.30938,1.30540,1.30732
236,2019-10-24T21:00:00.000000000Z,7708,1.30714,1.30768,1.30562,1.30592,1.30691,1.30760,1.30545,1.30545,1.30736,1.30776,1.30571,1.30638
237,2019-10-27T21:00:00.000000000Z,7863,1.30627,1.30785,1.30496,1.30558,1.30585,1.30777,1.30488,1.30535,1.30669,1.30794,1.30503,1.30580
238,2019-10-28T21:00:00.000000000Z,9766,1.30544,1.31004,1.30423,1.30870,1.30521,1.30996,1.30415,1.30847,1.30566,1.31013,1.30431,1.30892
239,2019-10-29T21:00:00.000000000Z,19663,1.30890,1.32084,1.30748,1.31610,1.30868,1.32074,1.30738,1.31587,1.30913,1.32093,1.30758,1.31632
240,2019-10-30T21:00:00.000000000Z,15059,1.31606,1.31782,1.31354,1.31634,1.31583,1.31775,1.31346,1.31611,1.31628,1.31791,1.31362,1.31656
241,2019-10-31T21:00:00.000000000Z,14023,1.31656,1.31960,1.31396,1.31419,1.31633,1.31949,1.31381,1.31393,1.31678,1.31970,1.31404,1.31445
242,2019-11-03T22:00:00.000000000Z,9165,1.31373,1.31606,1.31305,1.31512,1.31347,1.31598,1.31297,1.31489,1.31399,1.31614,1.31313,1.31534
243,2019-11-04T22:00:00.000000000Z,13015,1.31504,1.31785,1.31156,1.31560,1.31482,1.31777,1.31148,1.31537,1.31527,1.31793,1.31164,1.31582
244,2019-11-05T22:00:00.000000000Z,10308,1.31552,1.31929,1.31440,1.31818,1.31529,1.31921,1.31417,1.31795,1.31574,1.31937,1.31462,1.31840
245,2019-11-06T22:00:00.000000000Z,12710,1.31832,1.31972,1.31601,1.31738,1.31809,1.31964,1.31593,1.31716,1.31854,1.31981,1.31609,1.31761
246,2019-11-07T22:00:00.000000000Z,10857,1.31734,1.32369,1.31724,1.32274,1.31712,1.32361,1.31706,1.32237,1.31757,1.32378,1.31733,1.32312
247,2019-11-10T22:00:00.000000000Z,6704,1.32222,1.32350,1.32126,1.32326,1.32192,1.32343,1.32119,1.32304,1.32252,1.32358,1.32134,1.32349
248,2019-11-11T22:00:00.000000000Z,10711,1.32320,1.32576,1.32166,1.32342,1.32297,1.32569,1.32159,1.32319,1.32342,1.32584,1.32174,1.32364
249,2019-11-12T22:00:00.000000000Z,10495,1.32336,1.32682,1.32318,1.32518,1.32314,1.32672,1.32301,1.32495,1.32359,1.32691,1.32328,1.32540
250,2019-11-13T22:00:00.000000000Z,10438,1.32540,1.32706,1.32441,1.32484,1.32518,1.32698,1.32433,1.32461,1.32563,1.32714,1.32449,1.32506
251,2019-11-14T22:00:00.000000000Z,9046,1.32488,1.32519,1.32167,1.32224,1.32465,1.32510,1.32157,1.32179,1.32510,1.32529,1.32177,1.32270
252,2019-11-17T22:00:00.000000000Z,8211,1.32250,1.32355,1.32003,1.32050,1.32222,1.32347,1.31994,1.32028,1.32278,1.32363,1.32011,1.32073
253,2019-11-18T22:00:00.000000000Z,12304,1.32066,1.32726,1.31906,1.32672,1.32043,1.32719,1.31884,1.32649,1.32088,1.32733,1.31919,1.32694
254,2019-11-19T22:00:00.000000000Z,12001,1.32676,1.33279,1.32624,1.33040,1.32653,1.33271,1.32602,1.33018,1.32698,1.33287,1.32647,1.33063
255,2019-11-20T22:00:00.000000000Z,14402,1.33032,1.33250,1.32699,1.32838,1.33010,1.33241,1.32689,1.32816,1.33055,1.33258,1.32707,1.32861
256,2019-11-21T22:00:00.000000000Z,11612,1.32834,1.33019,1.32544,1.33012,1.32811,1.33006,1.32535,1.32965,1.32856,1.33060,1.32553,1.33060
257,2019-11-24T22:00:00.000000000Z,9361,1.32992,1.33190,1.32852,1.32992,1.32952,1.33179,1.32843,1.32970,1.33033,1.33200,1.32859,1.33015
258,2019-11-25T22:00:00.000000000Z,10822,1.33026,1.33162,1.32696,1.32718,1.33003,1.33153,1.32683,1.32695,1.33048,1.33170,1.32704,1.32740
259,2019-11-26T22:00:00.000000000Z,9515,1.32712,1.32898,1.32603,1.32818,1.32690,1.32889,1.32594,1.32795,1.32735,1.32906,1.32611,1.32840
260,2019-11-27T22:00:00.000000000Z,5298,1.32824,1.32996,1.32772,1.32810,1.32802,1.32987,1.32749,1.32787,1.32847,1.33004,1.32794,1.32832
261,2019-11-28T22:00:00.000000000Z,10286,1.32806,1.33138,1.32725,1.32782,1.32783,1.33130,1.32700,1.32732,1.32828,1.33145,1.32736,1.32832
262,2019-12-01T22:00:00.000000000Z,10111,1.32742,1.33092,1.32738,1.33088,1.32700,1.33071,1.32700,1.33065,1.32783,1.33114,1.32760,1.33110
263,2019-12-02T22:00:00.000000000Z,10005,1.33018,1.33208,1.32833,1.32944,1.32996,1.33200,1.32822,1.32922,1.33041,1.33217,1.32843,1.32967
264,2019-12-03T22:00:00.000000000Z,13181,1.32948,1.32978,1.31925,1.32012,1.32926,1.32970,1.31917,1.31989,1.32971,1.32988,1.31933,1.32034
265,2019-12-04T22:00:00.000000000Z,10214,1.32016,1.32034,1.31588,1.31752,1.31994,1.32012,1.31579,1.31730,1.32039,1.32057,1.31596,1.31775
266,2019-12-05T22:00:00.000000000Z,10403,1.31786,1.32701,1.31717,1.32545,1.31764,1.32694,1.31709,1.32495,1.31809,1.32708,1.31725,1.32595
267,2019-12-08T22:00:00.000000000Z,7067,1.32545,1.32650,1.32228,1.32380,1.32495,1.32643,1.32219,1.32358,1.32595,1.32659,1.32235,1.32403
268,2019-12-09T22:00:00.000000000Z,8918,1.32358,1.32498,1.32248,1.32300,1.32335,1.32490,1.32239,1.32278,1.32380,1.32506,1.32256,1.32323
269,2019-12-10T22:00:00.000000000Z,9574,1.32312,1.32398,1.31624,1.31724,1.32289,1.32389,1.31615,1.31701,1.32334,1.32406,1.31633,1.31746
270,2019-12-11T22:00:00.000000000Z,12993,1.31732,1.31942,1.31626,1.31827,1.31709,1.31934,1.31617,1.31777,1.31754,1.31951,1.31635,1.31877
271,2019-12-12T22:00:00.000000000Z,18766,1.31847,1.32050,1.31511,1.31669,1.31797,1.32041,1.31501,1.31619,1.31897,1.32058,1.31519,1.31719
272,2019-12-15T22:00:00.000000000Z,11844,1.31764,1.31863,1.31152,1.31592,1.31718,1.31853,1.31144,1.31569,1.31810,1.31873,1.31159,1.31614
273,2019-12-16T22:00:00.000000000Z,10996,1.31576,1.31851,1.31457,1.31604,1.31554,1.31843,1.31450,1.31582,1.31599,1.31859,1.31464,1.31627
274,2019-12-17T22:00:00.000000000Z,10068,1.31600,1.31760,1.31027,1.31148,1.31578,1.31752,1.31019,1.31126,1.31623,1.31767,1.31035,1.31171
275,2019-12-18T22:00:00.000000000Z,8506,1.31144,1.31382,1.31080,1.31246,1.31122,1.31374,1.31061,1.31224,1.31167,1.31389,1.31099,1.31269
276,2019-12-19T22:00:00.000000000Z,10383,1.31242,1.31814,1.31228,1.31511,1.31220,1.31804,1.31205,1.31461,1.31265,1.31832,1.31245,1.31561
277,2019-12-22T22:00:00.000000000Z,8368,1.31487,1.31768,1.31405,1.31484,1.31456,1.31760,1.31390,1.31461,1.31518,1.31777,1.31418,1.31506
278,2019-12-23T22:00:00.000000000Z,5915,1.31478,1.31686,1.31406,1.31660,1.31455,1.31674,1.31384,1.31637,1.31500,1.31706,1.31429,1.31682
279,2019-12-25T22:00:00.000000000Z,4335,1.31646,1.31648,1.31040,1.31132,1.31623,1.31625,1.31030,1.31109,1.31668,1.31670,1.31049,1.31154
280,2019-12-26T22:00:00.000000000Z,10136,1.31148,1.31208,1.30645,1.30823,1.31126,1.31197,1.30637,1.30773,1.31171,1.31220,1.30653,1.30873
281,2019-12-29T22:00:00.000000000Z,11569,1.30756,1.30848,1.30507,1.30694,1.30706,1.30839,1.30499,1.30671,1.30806,1.30856,1.30515,1.30716
282,2019-12-30T22:00:00.000000000Z,13346,1.30662,1.30696,1.29517,1.29904,1.30640,1.30674,1.29508,1.29882,1.30685,1.30719,1.29526,1.29927
283,2020-01-01T22:00:00.000000000Z,12878,1.29908,1.30083,1.29690,1.29858,1.29886,1.30075,1.29682,1.29835,1.29931,1.30091,1.29697,1.29880
284,2020-01-02T22:00:00.000000000Z,16769,1.29854,1.30080,1.29612,1.30024,1.29831,1.30064,1.29604,1.29974,1.29876,1.30100,1.29621,1.30074
285,2020-01-05T22:00:00.000000000Z,11094,1.29880,1.29904,1.29604,1.29650,1.29852,1.29894,1.29595,1.29627,1.29907,1.29918,1.29612,1.29672
286,2020-01-06T22:00:00.000000000Z,12736,1.29664,1.30296,1.29572,1.30040,1.29642,1.30288,1.29564,1.30018,1.29687,1.30305,1.29579,1.30063
287,2020-01-07T22:00:00.000000000Z,18329,1.30036,1.30436,1.29764,1.30384,1.30014,1.30429,1.29756,1.30362,1.30059,1.30443,1.29772,1.30407
288,2020-01-08T22:00:00.000000000Z,13297,1.30380,1.31048,1.30263,1.30552,1.30358,1.31040,1.30255,1.30530,1.30403,1.31057,1.30271,1.30575
289,2020-01-09T22:00:00.000000000Z,14166,1.30568,1.30757,1.30293,1.30519,1.30546,1.30749,1.30283,1.30486,1.30591,1.30765,1.30303,1.30552
290,2020-01-12T22:00:00.000000000Z,10709,1.30618,1.30678,1.30316,1.30560,1.30595,1.30669,1.30306,1.30538,1.30640,1.30686,1.30326,1.30583
291,2020-01-13T22:00:00.000000000Z,11291,1.30566,1.30794,1.30470,1.30622,1.30543,1.30786,1.30463,1.30599,1.30588,1.30803,1.30477,1.30644
292,2020-01-14T22:00:00.000000000Z,10819,1.30630,1.30782,1.30352,1.30422,1.30607,1.30775,1.30344,1.30400,1.30652,1.30790,1.30359,1.30445
293,2020-01-15T22:00:00.000000000Z,9230,1.30428,1.30562,1.30326,1.30418,1.30405,1.30555,1.30318,1.30395,1.30450,1.30572,1.30334,1.30440
294,2020-01-16T22:00:00.000000000Z,10161,1.30408,1.30752,1.30338,1.30666,1.30386,1.30744,1.30330,1.30648,1.30431,1.30760,1.30346,1.30683
295,2020-01-19T22:00:00.000000000Z,5384,1.30606,1.30724,1.30442,1.30478,1.30572,1.30717,1.30427,1.30456,1.30639,1.30732,1.30449,1.30501
296,2020-01-20T22:00:00.000000000Z,10047,1.30484,1.30800,1.30449,1.30710,1.30462,1.30792,1.30432,1.30688,1.30507,1.30808,1.30459,1.30733
297,2020-01-21T22:00:00.000000000Z,18582,1.30718,1.31528,1.30364,1.31352,1.30695,1.31520,1.30351,1.31329,1.30740,1.31536,1.30372,1.31374
298,2020-01-22T22:00:00.000000000Z,13546,1.31358,1.31716,1.31242,1.31274,1.31336,1.31708,1.31235,1.31252,1.31381,1.31723,1.31250,1.31297
299,2020-01-23T22:00:00.000000000Z,12244,1.31284,1.31530,1.31184,1.31458,1.31261,1.31522,1.31162,1.31408,1.31306,1.31537,1.31204,1.31508
300,2020-01-26T22:00:00.000000000Z,14754,1.31540,1.31998,1.31482,1.31940,1.31494,1.31989,1.31470,1.31918,1.31585,1.32007,1.31492,1.31963
301,2020-01-27T22:00:00.000000000Z,11328,1.31936,1.32058,1.31548,1.31560,1.31913,1.32050,1.31526,1.31538,1.31958,1.32065,1.31562,1.31583
302,2020-01-28T22:00:00.000000000Z,10418,1.31566,1.32098,1.31558,1.31982,1.31544,1.32090,1.31536,1.31959,1.31589,1.32106,1.31581,1.32004
303,2020-01-29T22:00:00.000000000Z,13817,1.31986,1.32268,1.31906,1.32086,1.31963,1.32260,1.31898,1.32063,1.32008,1.32276,1.31913,1.32108
304,2020-01-30T22:00:00.000000000Z,17609,1.32064,1.32534,1.31954,1.32366,1.32042,1.32526,1.31944,1.32348,1.32087,1.32542,1.31963,1.32383
305,2020-02-02T22:00:00.000000000Z,15034,1.32398,1.33038,1.32318,1.32862,1.32351,1.33031,1.32311,1.32840,1.32445,1.33046,1.32326,1.32885
306,2020-02-03T22:00:00.000000000Z,12943,1.32884,1.33019,1.32640,1.32772,1.32862,1.33009,1.32630,1.32749,1.32907,1.33029,1.32648,1.32794
307,2020-02-04T22:00:00.000000000Z,15860,1.32766,1.33030,1.32630,1.32816,1.32744,1.33022,1.32621,1.32793,1.32789,1.33038,1.32638,1.32838
308,2020-02-05T22:00:00.000000000Z,11856,1.32828,1.33092,1.32704,1.32844,1.32806,1.33084,1.32695,1.32821,1.32851,1.33100,1.32712,1.32866
309,2020-02-06T22:00:00.000000000Z,14594,1.32854,1.33210,1.32782,1.33060,1.32832,1.33200,1.32771,1.33036,1.32877,1.33219,1.32793,1.33085
310,2020-02-09T22:00:00.000000000Z,12393,1.33056,1.33294,1.32884,1.33176,1.33007,1.33286,1.32876,1.33154,1.33105,1.33302,1.32893,1.33199
311,2020-02-10T22:00:00.000000000Z,10720,1.33168,1.33202,1.32766,1.32870,1.33146,1.33193,1.32758,1.32847,1.33191,1.33215,1.32773,1.32892
312,2020-02-11T22:00:00.000000000Z,10658,1.32874,1.32959,1.32360,1.32500,1.32851,1.32950,1.32351,1.32478,1.32896,1.32968,1.32369,1.32523
313,2020-02-12T22:00:00.000000000Z,13555,1.32520,1.32712,1.32404,1.32678,1.32497,1.32704,1.32396,1.32656,1.32542,1.32721,1.32412,1.32701
314,2020-02-13T22:00:00.000000000Z,9234,1.32672,1.32692,1.32359,1.32518,1.32650,1.32683,1.32351,1.32468,1.32695,1.32707,1.32367,1.32568
