,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
315,2020-02-16T22:00:00.000000000Z,4875,1.32529,1.32541,1.32254,1.32352,1.32479,1.32496,1.32245,1.32330,1.32579,1.32591,1.32263,1.32375
316,2020-02-17T22:00:00.000000000Z,11021,1.32358,1.32785,1.32322,1.32598,1.32335,1.32777,1.32300,1.32575,1.32380,1.32793,1.32345,1.32620
317,2020-02-18T22:00:00.000000000Z,11794,1.32592,1.32628,1.32154,1.32202,1.32570,1.32606,1.32148,1.32179,1.32615,1.32651,1.32161,1.32224
318,2020-02-19T22:00:00.000000000Z,14177,1.32198,1.32690,1.32120,1.32594,1.32175,1.32682,1.32111,1.32572,1.32220,1.32698,1.32130,1.32617
319,2020-02-20T22:00:00.000000000Z,15689,1.32588,1.32686,1.32024,1.32250,1.32565,1.32678,1.32015,1.32200,1.32610,1.32695,1.32032,1.32300
320,2020-02-23T22:00:00.000000000Z,18102,1.32526,1.33078,1.32452,1.32924,1.32507,1.33070,1.32411,1.32901,1.32546,1.33085,1.32478,1.32946
321,2020-02-24T22:00:00.000000000Z,19282,1.32920,1.33058,1.32676,1.32796,1.32897,1.33050,1.32668,1.32773,1.32942,1.33066,1.32685,1.32818
322,2020-02-25T22:00:00.000000000Z,22084,1.32784,1.33352,1.32717,1.33334,1.32761,1.33330,1.32709,1.33311,1.32806,1.33375,1.32724,1.33356
323,2020-02-26T22:00:00.000000000Z,27582,1.33330,1.33946,1.33167,1.33918,1.33307,1.33924,1.33160,1.33895,1.33352,1.33969,1.33174,1.33940
324,2020-02-27T22:00:00.000000000Z,43444,1.33908,1.34647,1.33781,1.33968,1.33886,1.34639,1.33764,1.33918,1.33931,1.34655,1.33791,1.34018
325,2020-03-01T22:00:00.000000000Z,42078,1.34386,1.34410,1.33152,1.33244,1.34336,1.34365,1.33142,1.33221,1.34436,1.34460,1.33161,1.33266
326,2020-03-02T22:00:00.000000000Z,42800,1.33234,1.33910,1.33192,1.33860,1.33211,1.33901,1.33170,1.33838,1.33256,1.33921,1.33207,1.33883
327,2020-03-03T22:00:00.000000000Z,30067,1.33834,1.34316,1.33304,1.33854,1.33812,1.34307,1.33265,1.33832,1.33857,1.34325,1.33314,1.33877
328,2020-03-04T22:00:00.000000000Z,22540,1.33858,1.34386,1.33831,1.34110,1.33836,1.34378,1.33822,1.34088,1.33881,1.34394,1.33840,1.34133
329,2020-03-05T22:00:00.000000000Z,36029,1.34100,1.34396,1.33796,1.34236,1.34078,1.34386,1.33784,1.34186,1.34123,1.34405,1.33808,1.34286
330,2020-03-08T21:00:00.000000000Z,85243,1.35495,1.37609,1.35180,1.37028,1.35445,1.37559,1.35169,1.37006,1.35545,1.37659,1.35192,1.37051
331,2020-03-09T21:00:00.000000000Z,60888,1.37028,1.37962,1.36095,1.37264,1.37006,1.37954,1.36080,1.37241,1.37051,1.37970,1.36106,1.37286
332,2020-03-10T21:00:00.000000000Z,47244,1.37264,1.37952,1.36818,1.37788,1.37241,1.37938,1.36806,1.37766,1.37286,1.37974,1.36825,1.37811
333,2020-03-11T21:00:00.000000000Z,75425,1.37788,1.39615,1.37082,1.39250,1.37766,1.39599,1.37062,1.39227,1.37811,1.39639,1.37100,1.39272
334,2020-03-12T21:00:00.000000000Z,85707,1.39250,1.39955,1.37824,1.38050,1.39227,1.39942,1.37810,1.38000,1.39272,1.39969,1.37838,1.38100
335,2020-03-15T21:00:00.000000000Z,107831,1.38916,1.40184,1.37323,1.40156,1.38866,1.40157,1.37273,1.40133,1.38966,1.40228,1.37373,1.40178
336,2020-03-16T21:00:00.000000000Z,84502,1.40156,1.42770,1.39610,1.42016,1.40133,1.42754,1.39595,1.41994,1.40178,1.42790,1.39623,1.42039
337,2020-03-17T21:00:00.000000000Z,105846,1.42016,1.46526,1.41672,1.45080,1.41994,1.46496,1.41658,1.45057,1.42039,1.46557,1.41686,1.45102
338,2020-03-18T21:00:00.000000000Z,103308,1.45096,1.46685,1.44210,1.45138,1.45074,1.46666,1.44192,1.45115,1.45119,1.46706,1.44227,1.45160
339,2020-03-19T21:00:00.000000000Z,92448,1.45132,1.45368,1.41494,1.43481,1.45109,1.45338,1.41477,1.43431,1.45154,1.45398,1.41512,1.43531
340,2020-03-22T21:00:00.000000000Z,121279,1.43621,1.45602,1.43366,1.44928,1.43571,1.45585,1.43343,1.44906,1.43671,1.45620,1.43385,1.44951
341,2020-03-23T21:00:00.000000000Z,73905,1.44928,1.45319,1.43750,1.44632,1.44906,1.45306,1.43734,1.44609,1.44951,1.45332,1.43761,1.44654
342,2020-03-24T21:00:00.000000000Z,84053,1.44632,1.44834,1.41782,1.41914,1.44609,1.44811,1.41765,1.41891,1.44654,1.44856,1.41798,1.41936
343,2020-03-25T21:00:00.000000000Z,75126,1.41914,1.42763,1.40104,1.40196,1.41891,1.42747,1.40093,1.40173,1.41936,1.42779,1.40115,1.40218
344,2020-03-26T21:00:00.000000000Z,82409,1.40196,1.41552,1.39216,1.39885,1.40173,1.41532,1.39198,1.39835,1.40218,1.41572,1.39231,1.39935
345,2020-03-29T21:00:00.000000000Z,67237,1.40174,1.41840,1.40120,1.41638,1.40124,1.41829,1.40093,1.41615,1.40224,1.41856,1.40136,1.41660
346,2020-03-30T21:00:00.000000000Z,91202,1.41638,1.43494,1.40120,1.40610,1.41615,1.43482,1.40101,1.40587,1.41660,1.43507,1.40140,1.40632
347,2020-03-31T21:00:00.000000000Z,74905,1.40610,1.42722,1.40608,1.41908,1.40587,1.42709,1.40586,1.41886,1.40632,1.42736,1.40631,1.41931
348,2020-04-01T21:00:00.000000000Z,79286,1.41908,1.42990,1.40794,1.41394,1.41886,1.42975,1.40772,1.41372,1.41931,1.43005,1.40817,1.41417
349,2020-04-02T21:00:00.000000000Z,66512,1.41400,1.42246,1.40946,1.42042,1.41377,1.42233,1.40930,1.41992,1.41422,1.42263,1.40962,1.42092
350,2020-04-05T21:00:00.000000000Z,59521,1.42266,1.42619,1.40822,1.41114,1.42216,1.42606,1.40772,1.41092,1.42316,1.42634,1.40848,1.41137
351,2020-04-06T21:00:00.000000000Z,63190,1.41114,1.41432,1.39450,1.39936,1.41092,1.41415,1.39437,1.39913,1.41137,1.41450,1.39464,1.39958
352,2020-04-07T21:00:00.000000000Z,52805,1.39936,1.40822,1.39886,1.40130,1.39913,1.40807,1.39863,1.40107,1.39958,1.40837,1.39908,1.40152
353,2020-04-08T21:00:00.000000000Z,69906,1.40130,1.40776,1.39315,1.39758,1.40107,1.40765,1.39301,1.39735,1.40152,1.40788,1.39327,1.39780
354,2020-04-09T21:00:00.000000000Z,7163,1.39758,1.40087,1.39464,1.39565,1.39735,1.40067,1.39432,1.39515,1.39780,1.40109,1.39486,1.39615
355,2020-04-12T21:00:00.000000000Z,38945,1.39280,1.40021,1.38560,1.39040,1.39235,1.39992,1.38548,1.39017,1.39326,1.40054,1.38571,1.39062
356,2020-04-13T21:00:00.000000000Z,38847,1.39040,1.39251,1.38628,1.38824,1.39017,1.39240,1.38617,1.38801,1.39062,1.39262,1.38639,1.38846
357,2020-04-14T21:00:00.000000000Z,50465,1.38824,1.41324,1.38767,1.41140,1.38801,1.41312,1.38754,1.41117,1.38846,1.41336,1.38779,1.41162
358,2020-04-15T21:00:00.000000000Z,48975,1.41140,1.41824,1.40632,1.40858,1.41117,1.41814,1.40621,1.40836,1.41162,1.41835,1.40643,1.40881
359,2020-04-16T21:00:00.000000000Z,47809,1.40858,1.41182,1.39997,1.40029,1.40836,1.41169,1.39947,1.39979,1.40881,1.41195,1.40045,1.40079
360,2020-04-19T21:00:00.000000000Z,47083,1.40166,1.41514,1.40166,1.41496,1.40116,1.41492,1.40116,1.41474,1.40216,1.41537,1.40207,1.41519
361,2020-04-20T21:00:00.000000000Z,84192,1.41492,1.42652,1.41140,1.42090,1.41469,1.42640,1.41123,1.42068,1.41514,1.42665,1.41156,1.42113
362,2020-04-21T21:00:00.000000000Z,53756,1.42114,1.42380,1.41152,1.41602,1.42092,1.42369,1.41140,1.41580,1.42137,1.42391,1.41164,1.41625
363,2020-04-22T21:00:00.000000000Z,50164,1.41616,1.41985,1.40006,1.40736,1.41593,1.41969,1.39990,1.40714,1.41638,1.42001,1.40019,1.40759
364,2020-04-23T21:00:00.000000000Z,38522,1.40748,1.41204,1.40240,1.40996,1.40726,1.41191,1.40230,1.40946,1.40771,1.41217,1.40250,1.41046
365,2020-04-26T21:00:00.000000000Z,35049,1.40976,1.41174,1.40294,1.40352,1.40926,1.41158,1.40282,1.40329,1.41026,1.41190,1.40303,1.40374
366,2020-04-27T21:00:00.000000000Z,38305,1.40332,1.40731,1.39362,1.39988,1.40310,1.40717,1.39350,1.39965,1.40355,1.40745,1.39372,1.40010
367,2020-04-28T21:00:00.000000000Z,32631,1.39992,1.40032,1.38766,1.38782,1.39970,1.40012,1.38743,1.38759,1.40015,1.40053,1.38788,1.38804
368,2020-04-29T21:00:00.000000000Z,42142,1.38794,1.39591,1.38502,1.39460,1.38772,1.39579,1.38492,1.39438,1.38817,1.39603,1.38513,1.39483
369,2020-04-30T21:00:00.000000000Z,35123,1.39410,1.41094,1.39326,1.40896,1.39387,1.41083,1.39304,1.40857,1.39432,1.41109,1.39349,1.40935
370,2020-05-03T21:00:00.000000000Z,33553,1.40849,1.41526,1.40515,1.40876,1.40807,1.41513,1.40505,1.40853,1.40891,1.41541,1.40524,1.40898
371,2020-05-04T21:00:00.000000000Z,31124,1.40890,1.40950,1.40084,1.40460,1.40867,1.40938,1.40069,1.40437,1.40912,1.40993,1.40095,1.40482
372,2020-05-05T21:00:00.000000000Z,33106,1.40506,1.41571,1.40232,1.41454,1.40483,1.41561,1.40221,1.41432,1.40528,1.41581,1.40244,1.41477
373,2020-05-06T21:00:00.000000000Z,34010,1.41466,1.41734,1.39532,1.39742,1.41444,1.41720,1.39523,1.39719,1.41489,1.41748,1.39542,1.39764
374,2020-05-07T21:00:00.000000000Z,25792,1.39746,1.39912,1.39088,1.39269,1.39723,1.39889,1.39078,1.39224,1.39768,1.39934,1.39097,1.39314
375,2020-05-10T21:00:00.000000000Z,32985,1.39378,1.40426,1.39002,1.40098,1.39328,1.40416,1.38991,1.40076,1.39428,1.40436,1.39012,1.40121
376,2020-05-11T21:00:00.000000000Z,30810,1.40108,1.40798,1.39726,1.40782,1.40085,1.40787,1.39717,1.40760,1.40130,1.40820,1.39735,1.40805
377,2020-05-12T21:00:00.000000000Z,41158,1.40790,1.41150,1.40066,1.41016,1.40768,1.41140,1.40057,1.40993,1.40813,1.41160,1.40074,1.41038
378,2020-05-13T21:00:00.000000000Z,37620,1.40996,1.41410,1.40323,1.40484,1.40974,1.41400,1.40313,1.40462,1.41019,1.41419,1.40333,1.40507
379,2020-05-14T21:00:00.000000000Z,35625,1.40492,1.41172,1.40185,1.41092,1.40469,1.41162,1.40177,1.41044,1.40514,1.41181,1.40193,1.41141
380,2020-05-17T21:00:00.000000000Z,25548,1.40950,1.41171,1.39380,1.39392,1.40900,1.41124,1.39357,1.39369,1.41000,1.41218,1.39402,1.39414
381,2020-05-18T21:00:00.000000000Z,32500,1.39402,1.39696,1.38668,1.39430,1.39379,1.39684,1.38657,1.39408,1.39424,1.39707,1.38676,1.39453
382,2020-05-19T21:00:00.000000000Z,28054,1.39438,1.39609,1.38682,1.38990,1.39416,1.39596,1.38673,1.38967,1.39461,1.39622,1.38690,1.39012
383,2020-05-20T21:00:00.000000000Z,30129,1.39008,1.39704,1.38913,1.39536,1.38986,1.39694,1.38900,1.39513,1.39031,1.39716,1.38926,1.39558
384,2020-05-21T21:00:00.000000000Z,29959,1.39562,1.40488,1.39414,1.39999,1.39540,1.40477,1.39404,1.39949,1.39585,1.40499,1.39423,1.40049
385,2020-05-24T21:00:00.000000000Z,21067,1.39898,1.40077,1.39685,1.39836,1.39848,1.40068,1.39673,1.39813,1.39948,1.40089,1.39697,1.39858
386,2020-05-25T21:00:00.000000000Z,31442,1.39818,1.39860,1.37572,1.37758,1.39796,1.39839,1.37560,1.37735,1.39841,1.39883,1.37583,1.37780
387,2020-05-26T21:00:00.000000000Z,39825,1.37768,1.38228,1.37280,1.37512,1.37745,1.38219,1.37270,1.37489,1.37790,1.38238,1.37289,1.37534
388,2020-05-27T21:00:00.000000000Z,39625,1.37518,1.37901,1.37344,1.37650,1.37496,1.37891,1.37334,1.37628,1.37541,1.37911,1.37353,1.37673
389,2020-05-28T21:00:00.000000000Z,49203,1.37654,1.38326,1.37147,1.37708,1.37632,1.38318,1.37138,1.37658,1.37677,1.38339,1.37154,1.37758
390,2020-05-31T21:00:00.000000000Z,38503,1.37708,1.38012,1.35586,1.35738,1.37658,1.37990,1.35577,1.35715,1.37758,1.38041,1.35595,1.35760
391,2020-06-01T21:00:00.000000000Z,36111,1.35762,1.35854,1.34844,1.35202,1.35740,1.35844,1.34834,1.35180,1.35785,1.35865,1.34854,1.35225
392,2020-06-02T21:00:00.000000000Z,45416,1.35174,1.35726,1.34804,1.34954,1.35152,1.35715,1.34790,1.34932,1.35197,1.35740,1.34814,1.34977
393,2020-06-03T21:00:00.000000000Z,41475,1.34968,1.35409,1.34678,1.34994,1.34946,1.35395,1.34668,1.34971,1.34991,1.35423,1.34687,1.35016
394,2020-06-04T21:00:00.000000000Z,44731,1.35014,1.35132,1.33918,1.34212,1.34991,1.35123,1.33902,1.34185,1.35036,1.35143,1.33929,1.34240
395,2020-06-07T21:00:00.000000000Z,32517,1.34141,1.34370,1.33570,1.33824,1.34091,1.34361,1.33561,1.33802,1.34191,1.34379,1.33578,1.33847
396,2020-06-08T21:00:00.000000000Z,38094,1.33796,1.34880,1.33598,1.34158,1.33773,1.34871,1.33587,1.34136,1.33818,1.34889,1.33609,1.34181
397,2020-06-09T21:00:00.000000000Z,51684,1.34176,1.34378,1.33158,1.34110,1.34153,1.34367,1.33145,1.34087,1.34198,1.34391,1.33170,1.34132
398,2020-06-10T21:00:00.000000000Z,67206,1.34120,1.36324,1.33984,1.36296,1.34097,1.36311,1.33962,1.36273,1.34142,1.36336,1.34007,1.36318
399,2020-06-11T21:00:00.000000000Z,75066,1.36274,1.36664,1.35272,1.35874,1.36251,1.36654,1.35263,1.35834,1.36296,1.36677,1.35281,1.35913
400,2020-06-14T21:00:00.000000000Z,66679,1.36069,1.36864,1.35465,1.35734,1.36019,1.36853,1.35455,1.35711,1.36119,1.36875,1.35475,1.35756
401,2020-06-15T21:00:00.000000000Z,63652,1.35686,1.36233,1.35048,1.35406,1.35664,1.36222,1.35040,1.35384,1.35709,1.36245,1.35057,1.35429
402,2020-06-16T21:00:00.000000000Z,48192,1.35428,1.35948,1.35122,1.35640,1.35406,1.35938,1.35112,1.35618,1.35451,1.35958,1.35133,1.35663
403,2020-06-17T21:00:00.000000000Z,45287,1.35680,1.36165,1.35216,1.35996,1.35657,1.36156,1.35203,1.35974,1.35702,1.36174,1.35230,1.36019
404,2020-06-18T21:00:00.000000000Z,39747,1.36016,1.36182,1.35472,1.36070,1.35993,1.36171,1.35461,1.36020,1.36038,1.36192,1.35483,1.36120
405,2020-06-21T21:00:00.000000000Z,32297,1.36138,1.36307,1.35186,1.35228,1.36088,1.36295,1.35176,1.35206,1.36188,1.36319,1.35197,1.35251
406,2020-06-22T21:00:00.000000000Z,41803,1.35224,1.35711,1.34861,1.35498,1.35202,1.35700,1.34850,1.35476,1.35247,1.35722,1.34872,1.35521
407,2020-06-23T21:00:00.000000000Z,42707,1.35456,1.36408,1.35282,1.36372,1.35433,1.36397,1.35270,1.36349,1.35478,1.36419,1.35294,1.36394
408,2020-06-24T21:00:00.000000000Z,38181,1.36378,1.36702,1.36078,1.36386,1.36355,1.36694,1.36068,1.36364,1.36400,1.36711,1.36086,1.36409
409,2020-06-25T21:00:00.000000000Z,30486,1.36360,1.37158,1.36282,1.36888,1.36337,1.37148,1.36273,1.36842,1.36382,1.37169,1.36291,1.36935
410,2020-06-28T21:00:00.000000000Z,32497,1.36783,1.37054,1.36476,1.36608,1.36733,1.37044,1.36461,1.36585,1.36833,1.37064,1.36490,1.36630
411,2020-06-29T21:00:00.000000000Z,31438,1.36580,1.36998,1.35700,1.35762,1.36557,1.36987,1.35690,1.35739,1.36602,1.37009,1.35711,1.35784
412,2020-06-30T21:00:00.000000000Z,27116,1.35770,1.36020,1.35457,1.35874,1.35748,1.36009,1.35446,1.35852,1.35793,1.36031,1.35468,1.35897
413,2020-07-01T21:00:00.000000000Z,28444,1.35868,1.36242,1.35607,1.35634,1.35846,1.36233,1.35597,1.35611,1.35891,1.36253,1.35617,1.35656
414,2020-07-02T21:00:00.000000000Z,17767,1.35642,1.35820,1.35448,1.35497,1.35619,1.35808,1.35432,1.35447,1.35664,1.35834,1.35464,1.35547
415,2020-07-05T21:00:00.000000000Z,21725,1.35648,1.35648,1.35194,1.35410,1.35598,1.35598,1.35185,1.35388,1.35698,1.35698,1.35203,1.35433
416,2020-07-06T21:00:00.000000000Z,26764,1.35374,1.36102,1.35246,1.36042,1.35351,1.36091,1.35234,1.36020,1.35396,1.36118,1.35255,1.36065
417,2020-07-07T21:00:00.000000000Z,29419,1.36036,1.36242,1.34928,1.35128,1.36013,1.36232,1.34915,1.35106,1.36058,1.36251,1.34939,1.35151
418,2020-07-08T21:00:00.000000000Z,33136,1.35114,1.35948,1.34910,1.35850,1.35091,1.35937,1.34901,1.35828,1.35136,1.35963,1.34919,1.35873
419,2020-07-09T21:00:00.000000000Z,30701,1.35870,1.36318,1.35754,1.35927,1.35848,1.36309,1.35740,1.35883,1.35893,1.36327,1.35768,1.35971
420,2020-07-12T21:00:00.000000000Z,27891,1.35880,1.36122,1.35368,1.36082,1.35830,1.36114,1.35359,1.36060,1.35930,1.36130,1.35376,1.36105
421,2020-07-13T21:00:00.000000000Z,35821,1.36088,1.36464,1.35972,1.36158,1.36066,1.36454,1.35961,1.36136,1.36111,1.36474,1.35982,1.36181
422,2020-07-14T21:00:00.000000000Z,30094,1.36164,1.36196,1.35050,1.35084,1.36141,1.36174,1.35041,1.35061,1.36186,1.36219,1.35058,1.35106
423,2020-07-15T21:00:00.000000000Z,25669,1.35092,1.35817,1.35017,1.35750,1.35069,1.35807,1.35003,1.35728,1.35114,1.35827,1.35030,1.35773
424,2020-07-16T21:00:00.000000000Z,18273,1.35744,1.35890,1.35654,1.35789,1.35721,1.35879,1.35643,1.35739,1.35766,1.35903,1.35662,1.35839
425,2020-07-19T21:00:00.000000000Z,21262,1.35742,1.36004,1.35261,1.35336,1.35692,1.35992,1.35252,1.35313,1.35792,1.36023,1.35269,1.35358
426,2020-07-20T21:00:00.000000000Z,23557,1.35354,1.35366,1.34250,1.34592,1.35331,1.35343,1.34240,1.34569,1.35376,1.35388,1.34260,1.34614
427,2020-07-21T21:00:00.000000000Z,29239,1.34610,1.34832,1.33996,1.34176,1.34588,1.34823,1.33986,1.34154,1.34633,1.34842,1.34006,1.34199
428,2020-07-22T21:00:00.000000000Z,34479,1.34182,1.34276,1.33514,1.34076,1.34160,1.34267,1.33505,1.34054,1.34205,1.34284,1.33523,1.34099
429,2020-07-23T21:00:00.000000000Z,35806,1.34154,1.34455,1.33772,1.34170,1.34132,1.34446,1.33760,1.34120,1.34177,1.34464,1.33784,1.34220
430,2020-07-26T21:00:00.000000000Z,30519,1.34268,1.34312,1.33542,1.33550,1.34218,1.34300,1.33519,1.33527,1.34318,1.34358,1.33552,1.33572
431,2020-07-27T21:00:00.000000000Z,29234,1.33576,1.34074,1.33312,1.33802,1.33554,1.34066,1.33301,1.33779,1.33599,1.34082,1.33322,1.33824
432,2020-07-28T21:00:00.000000000Z,28334,1.33788,1.33871,1.33329,1.33346,1.33766,1.33862,1.33316,1.33324,1.33811,1.33880,1.33339,1.33369
433,2020-07-29T21:00:00.000000000Z,37826,1.33364,1.34598,1.33338,1.34220,1.33341,1.34587,1.33316,1.34198,1.33386,1.34608,1.33353,1.34243
434,2020-07-30T21:00:00.000000000Z,42910,1.34236,1.34362,1.33723,1.34114,1.34213,1.34353,1.33715,1.34085,1.34258,1.34382,1.33731,1.34142
435,2020-08-02T21:00:00.000000000Z,28813,1.34124,1.34514,1.33802,1.33928,1.34074,1.34504,1.33792,1.33906,1.34173,1.34523,1.33811,1.33951
436,2020-08-03T21:00:00.000000000Z,28100,1.33876,1.34206,1.33184,1.33188,1.33854,1.34198,1.33162,1.33166,1.33899,1.34215,1.33199,1.33211
437,2020-08-04T21:00:00.000000000Z,30240,1.33194,1.33304,1.32339,1.32662,1.33172,1.33281,1.32331,1.32639,1.33217,1.33326,1.32347,1.32684
438,2020-08-05T21:00:00.000000000Z,36549,1.32654,1.33230,1.32440,1.33074,1.32632,1.33219,1.32431,1.33051,1.32677,1.33243,1.32448,1.33096
439,2020-08-06T21:00:00.000000000Z,36250,1.33010,1.33986,1.32956,1.33834,1.32987,1.33977,1.32934,1.33794,1.33032,1.33995,1.32979,1.33875
440,2020-08-09T21:00:00.000000000Z,20868,1.33933,1.33950,1.33336,1.33504,1.33883,1.33939,1.33325,1.33481,1.33983,1.34000,1.33347,1.33526
441,2020-08-10T21:00:00.000000000Z,30465,1.33524,1.33612,1.32710,1.32992,1.33502,1.33602,1.32700,1.32969,1.33547,1.33622,1.32721,1.33014
442,2020-08-11T21:00:00.000000000Z,33788,1.33022,1.33474,1.32294,1.32478,1.32999,1.33463,1.32285,1.32456,1.33044,1.33485,1.32302,1.32501
443,2020-08-12T21:00:00.000000000Z,27646,1.32388,1.32598,1.31922,1.32250,1.32366,1.32575,1.31913,1.32228,1.32411,1.32620,1.31930,1.32273
444,2020-08-13T21:00:00.000000000Z,24657,1.32246,1.32718,1.32064,1.32672,1.32223,1.32709,1.32056,1.32633,1.32268,1.32731,1.32072,1.32710
445,2020-08-16T21:00:00.000000000Z,19326,1.32574,1.32632,1.31920,1.32144,1.32524,1.32617,1.31911,1.32122,1.32624,1.32682,1.31930,1.32167
446,2020-08-17T21:00:00.000000000Z,25534,1.32140,1.32318,1.31518,1.31680,1.32117,1.32308,1.31508,1.31657,1.32162,1.32329,1.31528,1.31702
447,2020-08-18T21:00:00.000000000Z,27978,1.31638,1.32272,1.31334,1.32190,1.31615,1.32263,1.31324,1.32168,1.31660,1.32284,1.31343,1.32213
448,2020-08-19T21:00:00.000000000Z,30096,1.32174,1.32450,1.31685,1.31874,1.32151,1.32439,1.31674,1.31852,1.32196,1.32463,1.31695,1.31897
449,2020-08-20T21:00:00.000000000Z,27193,1.31810,1.32344,1.31592,1.31770,1.31788,1.32334,1.31583,1.31727,1.31833,1.32353,1.31600,1.31814
450,2020-08-23T21:00:00.000000000Z,22488,1.31758,1.32382,1.31349,1.32174,1.31708,1.32375,1.31340,1.32151,1.31808,1.32390,1.31358,1.32196
451,2020-08-24T21:00:00.000000000Z,23756,1.32182,1.32394,1.31680,1.31724,1.32159,1.32386,1.31670,1.31701,1.32204,1.32403,1.31688,1.31746
452,2020-08-25T21:00:00.000000000Z,21983,1.31736,1.32059,1.31322,1.31448,1.31713,1.32047,1.31311,1.31425,1.31758,1.32071,1.31329,1.31470
453,2020-08-26T21:00:00.000000000Z,42320,1.31428,1.31666,1.31020,1.31276,1.31405,1.31657,1.31008,1.31254,1.31450,1.31675,1.31029,1.31299
454,2020-08-27T21:00:00.000000000Z,37663,1.31270,1.31330,1.30474,1.30982,1.31248,1.31321,1.30465,1.30949,1.31293,1.31339,1.30482,1.31015
455,2020-08-30T21:00:00.000000000Z,31223,1.30945,1.31046,1.30206,1.30478,1.30895,1.31038,1.30195,1.30456,1.30995,1.31055,1.30216,1.30501
456,2020-08-31T21:00:00.000000000Z,36283,1.30434,1.30869,1.29942,1.30666,1.30411,1.30860,1.29934,1.30644,1.30456,1.30878,1.29950,1.30689
457,2020-09-01T21:00:00.000000000Z,32570,1.30640,1.30956,1.30376,1.30468,1.30618,1.30948,1.30364,1.30445,1.30663,1.30964,1.30384,1.30490
458,2020-09-02T21:00:00.000000000Z,43830,1.30436,1.31618,1.30380,1.31264,1.30413,1.31609,1.30358,1.31242,1.30458,1.31634,1.30403,1.31287
459,2020-09-03T21:00:00.000000000Z,46708,1.31282,1.31406,1.30448,1.30628,1.31259,1.31396,1.30437,1.30596,1.31304,1.31415,1.30456,1.30660
460,2020-09-06T21:00:00.000000000Z,18756,1.30545,1.31162,1.30491,1.30992,1.30495,1.31153,1.30441,1.30970,1.30595,1.31170,1.30541,1.31015
461,2020-09-07T21:00:00.000000000Z,38034,1.31022,1.32388,1.30868,1.32372,1.30999,1.32365,1.30856,1.32349,1.31044,1.32410,1.30880,1.32394
462,2020-09-08T21:00:00.000000000Z,34436,1.32354,1.32598,1.31454,1.31454,1.32331,1.32589,1.31431,1.31431,1.32376,1.32606,1.31473,1.31476
463,2020-09-09T21:00:00.000000000Z,38355,1.31464,1.32024,1.31190,1.31930,1.31442,1.32016,1.31181,1.31907,1.31487,1.32035,1.31198,1.31952
464,2020-09-10T21:00:00.000000000Z,27757,1.31958,1.32078,1.31512,1.31776,1.31936,1.32068,1.31503,1.31751,1.31981,1.32089,1.31520,1.31800
465,2020-09-13T21:00:00.000000000Z,22825,1.31828,1.31970,1.31534,1.31754,1.31778,1.31962,1.31525,1.31731,1.31878,1.31978,1.31542,1.31776
466,2020-09-14T21:00:00.000000000Z,23331,1.31764,1.32024,1.31348,1.31864,1.31741,1.32016,1.31340,1.31842,1.31786,1.32032,1.31357,1.31887
467,2020-09-15T21:00:00.000000000Z,37146,1.31880,1.32004,1.31280,1.31786,1.31857,1.31996,1.31267,1.31763,1.31902,1.32015,1.31291,1.31808
468,2020-09-16T21:00:00.000000000Z,37481,1.31792,1.32471,1.31502,1.31658,1.31769,1.32462,1.31493,1.31636,1.31814,1.32480,1.31512,1.31681
469,2020-09-17T21:00:00.000000000Z,29951,1.31654,1.32090,1.31374,1.32054,1.31631,1.32080,1.31364,1.32015,1.31676,1.32116,1.31383,1.32092
470,2020-09-20T21:00:00.000000000Z,39453,1.32007,1.33204,1.31713,1.33054,1.31957,1.33195,1.31704,1.33032,1.32057,1.33213,1.31722,1.33077
471,2020-09-21T21:00:00.000000000Z,37464,1.33058,1.33460,1.32836,1.33030,1.33036,1.33451,1.32826,1.33008,1.33081,1.33468,1.32846,1.33053
